UserID,Date,TransactionType,Amount
610,2024-01-06,Shopping,739.98
893,2023-08-11,Loan Payment,409.02
905,2023-10-17,Loan Payment,645.98
37,2024-12-14,Shopping,369.59
28,2023-04-08,Investment,881.87
372,2023-12-16,Groceries,360.97
167,2025-01-31,Groceries,180.45
264,2024-08-09,Investment,530.54
512,2023-11-16,Investment,591.9
722,2024-04-30,Loan Payment,823.65
244,2024-11-20,Investment,153.05
249,2023-04-17,Salary,549.15
420,2024-01-19,Shopping,597.75
321,2025-02-09,Groceries,481.72
144,2024-06-15,Groceries,790.6
28,2024-01-10,Groceries,407.59
857,2023-08-05,Groceries,1083.17
827,2023-04-28,Loan Payment,15.15
586,2024-04-25,Salary,121.3
775,2025-03-10,Investment,687.6
820,2023-06-20,Groceries,449.22
24,2024-02-29,Groceries,726.74
378,2023-11-19,Groceries,657.26
17,2024-07-10,Loan Payment,1054.08
539,2023-04-06,Salary,532.59
583,2024-12-05,Groceries,745.11
23,2024-01-22,Salary,194.84
27,2023-08-31,Loan Payment,379.75
959,2023-07-22,Investment,975.38
300,2024-08-26,Salary,427.8
776,2023-11-29,Salary,245.39
429,2024-05-14,Groceries,693.36
245,2025-01-21,Loan Payment,328.86
824,2024-12-21,Investment,447.39
62,2025-02-13,Loan Payment,471.42
659,2025-01-20,Groceries,360.37
431,2024-01-27,Shopping,578.34
489,2024-07-31,Groceries,733.59
193,2024-01-09,Groceries,163.32
189,2023-07-01,Investment,601.28
290,2023-04-02,Loan Payment,702.73
988,2024-10-27,Shopping,111.21
964,2025-03-20,Salary,446.71
144,2023-06-07,Loan Payment,183.44
370,2023-11-15,Salary,592.71
441,2023-10-19,Shopping,950.65
564,2023-09-10,Shopping,471.51
529,2025-02-26,Loan Payment,971.74
865,2023-04-30,Groceries,50.56
864,2023-09-17,Loan Payment,386.4
149,2023-09-05,Salary,615.9
768,2024-06-22,Groceries,841.62
669,2024-07-05,Salary,1128.02
913,2023-09-07,Groceries,671.34
565,2023-07-28,Loan Payment,282.95
273,2024-09-24,Loan Payment,989.33
941,2023-12-08,Salary,280.1
659,2025-02-15,Investment,858.89
377,2024-09-29,Groceries,1036.03
642,2023-03-24,Shopping,499.87
901,2023-09-10,Loan Payment,515.79
799,2023-09-06,Investment,402.61
783,2023-12-18,Loan Payment,664.61
272,2024-08-29,Investment,319.9
95,2025-01-31,Groceries,678.06
64,2024-04-25,Loan Payment,571.35
409,2023-12-21,Groceries,643.89
506,2024-09-05,Salary,844.71
573,2024-07-04,Loan Payment,312.93
680,2024-11-06,Shopping,186.73
122,2023-06-14,Investment,677.01
814,2023-08-16,Loan Payment,419.08
70,2024-01-27,Shopping,280.78
138,2024-04-16,Groceries,610.59
308,2024-05-15,Loan Payment,58.97
907,2024-12-11,Groceries,109.96
933,2023-05-15,Shopping,270.28
608,2024-09-22,Shopping,645.35
192,2023-07-08,Investment,274.97
618,2025-02-08,Groceries,422.01
532,2024-09-01,Groceries,190.38
649,2024-06-01,Groceries,362.48
59,2024-03-08,Loan Payment,501.81
553,2024-03-29,Loan Payment,922.19
265,2025-01-31,Loan Payment,569.67
527,2024-03-31,Investment,469.96
864,2023-07-08,Groceries,358.94
241,2025-03-07,Shopping,228.17
592,2023-07-02,Groceries,533.77
754,2024-11-18,Groceries,847.61
459,2025-02-20,Loan Payment,493.43
704,2023-11-05,Loan Payment,1029.94
864,2023-11-26,Investment,644.2
79,2025-01-10,Shopping,664.42
529,2025-02-22,Investment,538.81
985,2025-01-18,Salary,886.67
210,2023-05-19,Shopping,417.54
402,2023-11-25,Loan Payment,795.95
306,2024-10-23,Groceries,624.67
530,2023-06-13,Salary,238.03
621,2024-06-29,Investment,748.69
483,2025-02-13,Investment,462.95
995,2024-12-15,Investment,258.26
294,2024-05-31,Investment,1080.76
531,2024-12-20,Investment,540.76
737,2023-06-05,Groceries,225.88
158,2023-12-01,Groceries,761.16
670,2024-11-27,Shopping,881.83
33,2024-11-25,Salary,26.29
753,2025-01-06,Groceries,377.68
313,2024-11-16,Shopping,406.63
728,2024-04-23,Salary,932.63
260,2023-09-24,Investment,556.56
5,2024-09-08,Salary,252.69
357,2024-04-28,Loan Payment,269.37
843,2024-06-15,Shopping,899.99
281,2023-04-11,Groceries,413.47
115,2025-02-16,Investment,288.5
764,2023-04-11,Groceries,517.13
940,2024-02-07,Groceries,6.03
748,2023-10-08,Loan Payment,774.18
660,2023-11-18,Salary,319.93
100,2025-02-08,Loan Payment,703.48
468,2024-07-21,Shopping,694.07
32,2024-08-27,Loan Payment,294.67
519,2023-09-11,Groceries,954.62
459,2025-03-03,Groceries,843.95
331,2024-05-04,Salary,715.22
235,2024-03-12,Shopping,421.33
543,2024-11-13,Investment,597.72
212,2023-07-15,Investment,1.27
921,2024-03-18,Shopping,405.37
930,2023-06-29,Investment,153.99
194,2024-05-22,Groceries,937.91
450,2023-05-22,Shopping,311.31
574,2024-10-14,Groceries,290.21
849,2023-09-28,Shopping,629.37
467,2024-04-04,Salary,858.83
762,2024-05-18,Shopping,751.56
308,2024-08-08,Investment,1191.78
326,2023-06-09,Salary,80.2
789,2024-07-07,Investment,89.0
296,2024-12-07,Investment,206.08
799,2025-01-20,Shopping,29.04
838,2024-09-26,Loan Payment,636.47
627,2024-06-05,Shopping,223.05
761,2024-10-11,Salary,660.99
775,2023-11-18,Shopping,182.96
646,2023-10-26,Shopping,759.37
211,2023-12-16,Salary,579.21
639,2024-07-21,Shopping,185.66
335,2023-11-21,Groceries,761.47
387,2023-11-17,Groceries,598.15
153,2023-12-29,Shopping,1111.16
178,2023-06-05,Salary,544.12
847,2024-06-21,Groceries,520.66
541,2023-05-11,Groceries,841.36
13,2024-11-09,Groceries,542.92
113,2024-05-27,Investment,383.69
963,2024-03-01,Loan Payment,230.34
647,2025-03-12,Shopping,477.41
684,2023-04-03,Salary,754.49
220,2024-02-27,Investment,694.48
468,2023-11-28,Investment,617.32
564,2024-05-11,Loan Payment,933.99
120,2024-07-04,Salary,924.45
876,2023-03-25,Loan Payment,237.74
321,2024-02-01,Salary,832.32
895,2024-06-24,Groceries,669.98
842,2024-03-26,Investment,36.22
34,2024-04-05,Salary,354.35
351,2024-02-21,Salary,781.35
271,2023-07-21,Loan Payment,209.26
527,2024-09-12,Groceries,198.03
625,2023-04-19,Loan Payment,281.69
452,2023-04-18,Investment,364.63
782,2023-04-30,Investment,460.76
290,2023-04-25,Investment,993.06
845,2023-09-02,Shopping,596.89
959,2024-09-01,Investment,440.04
696,2024-06-13,Salary,145.21
983,2024-02-22,Investment,966.62
531,2024-12-01,Investment,448.45
23,2023-06-09,Salary,470.21
451,2023-04-10,Shopping,418.27
984,2023-08-05,Investment,453.46
691,2025-02-12,Investment,508.43
718,2023-03-22,Investment,460.03
31,2023-11-19,Shopping,376.56
207,2024-06-04,Loan Payment,549.0
842,2024-02-28,Groceries,938.52
353,2023-07-12,Shopping,1057.24
13,2024-05-02,Investment,32.12
825,2023-05-21,Loan Payment,980.17
879,2024-02-22,Investment,381.57
307,2023-09-08,Loan Payment,732.79
449,2024-11-28,Investment,654.34
698,2024-07-24,Salary,279.6
259,2023-05-30,Groceries,786.78
702,2024-12-04,Investment,11.44
90,2023-03-31,Groceries,393.86
87,2025-01-07,Groceries,191.85
105,2024-08-09,Investment,604.89
499,2024-10-27,Salary,518.97
172,2025-02-14,Groceries,417.25
787,2025-03-18,Loan Payment,876.86
176,2023-08-20,Investment,856.31
963,2024-04-21,Groceries,620.05
959,2023-09-13,Salary,104.22
725,2024-09-18,Shopping,239.93
271,2025-01-27,Salary,491.09
344,2024-02-16,Investment,608.06
244,2024-08-17,Loan Payment,547.47
351,2023-03-23,Shopping,511.64
239,2024-01-31,Shopping,539.07
415,2023-09-01,Salary,801.46
858,2024-12-29,Shopping,1084.07
367,2024-05-14,Groceries,765.08
446,2024-01-31,Investment,90.14
304,2023-06-15,Investment,217.46
198,2024-05-10,Investment,592.44
757,2023-05-28,Shopping,291.5
786,2023-11-28,Investment,798.44
412,2024-01-17,Loan Payment,666.34
850,2023-10-17,Loan Payment,703.31
31,2024-01-13,Shopping,338.98
412,2023-10-01,Loan Payment,396.66
396,2024-06-08,Investment,345.84
113,2025-01-20,Salary,750.46
176,2024-02-01,Loan Payment,715.51
259,2023-05-09,Salary,463.78
189,2023-11-16,Groceries,495.38
156,2024-11-07,Groceries,213.63
685,2024-08-14,Shopping,29.29
449,2024-06-11,Loan Payment,252.26
955,2024-04-04,Loan Payment,513.37
991,2024-04-10,Shopping,90.17
214,2024-03-28,Groceries,1289.77
512,2023-12-28,Shopping,518.0
988,2023-12-02,Shopping,282.32
629,2024-02-09,Loan Payment,176.01
987,2025-02-09,Salary,547.07
217,2023-09-22,Shopping,768.47
761,2024-03-21,Loan Payment,102.5
926,2023-06-09,Investment,670.71
311,2025-03-14,Investment,182.75
438,2023-10-07,Loan Payment,687.0
122,2024-01-17,Investment,143.04
923,2024-11-07,Loan Payment,730.83
765,2024-07-02,Shopping,862.74
958,2023-06-11,Groceries,619.38
622,2023-11-01,Groceries,278.67
854,2024-11-09,Shopping,85.12
662,2025-03-03,Loan Payment,667.41
811,2024-10-15,Groceries,66.2
663,2024-02-25,Loan Payment,492.93
881,2023-10-10,Salary,417.63
566,2024-08-02,Salary,255.79
868,2024-09-13,Groceries,403.02
872,2024-01-05,Groceries,98.22
601,2023-09-06,Groceries,767.94
561,2024-01-30,Investment,390.1
416,2024-12-27,Loan Payment,553.03
16,2023-11-16,Groceries,551.89
35,2023-05-03,Salary,445.17
308,2024-05-03,Loan Payment,873.89
369,2024-11-29,Groceries,692.24
31,2023-09-18,Loan Payment,775.96
59,2024-09-28,Shopping,920.94
529,2023-09-14,Shopping,763.13
900,2023-12-12,Loan Payment,168.29
865,2023-06-09,Salary,465.21
930,2023-05-18,Shopping,575.74
18,2023-10-18,Shopping,9.44
360,2025-02-24,Investment,33.52
918,2023-07-25,Investment,490.74
283,2023-08-10,Shopping,927.54
780,2025-01-14,Salary,577.03
705,2024-10-31,Groceries,431.46
817,2023-08-08,Investment,700.12
456,2024-09-26,Investment,36.48
444,2024-12-30,Shopping,540.98
990,2023-05-29,Groceries,568.87
247,2024-09-10,Groceries,956.73
790,2024-08-26,Shopping,374.27
847,2023-10-16,Shopping,331.16
944,2024-12-12,Salary,981.36
117,2023-07-28,Salary,720.92
154,2024-01-27,Investment,308.76
652,2024-10-12,Investment,990.37
285,2024-01-30,Investment,399.89
628,2024-11-10,Groceries,400.05
273,2024-03-27,Groceries,97.03
786,2024-08-18,Shopping,238.47
317,2024-09-23,Investment,891.19
473,2024-08-30,Investment,603.63
578,2024-03-11,Shopping,486.26
821,2023-05-24,Investment,1117.96
215,2023-04-09,Groceries,247.12
131,2023-09-15,Investment,801.65
295,2024-07-21,Groceries,459.54
169,2024-09-07,Shopping,591.55
261,2023-04-14,Salary,844.43
903,2024-05-18,Salary,216.47
836,2023-08-20,Salary,424.45
193,2023-12-28,Salary,578.25
329,2023-10-11,Shopping,323.84
867,2025-03-03,Groceries,194.6
85,2025-03-06,Groceries,226.47
801,2024-10-12,Shopping,881.4
631,2024-03-27,Salary,534.64
701,2024-10-10,Investment,191.21
702,2024-03-15,Investment,937.36
636,2024-12-31,Investment,409.46
625,2024-04-14,Salary,575.54
833,2024-10-14,Groceries,707.55
576,2023-11-24,Shopping,413.13
342,2023-07-18,Shopping,752.72
899,2023-04-15,Loan Payment,1120.53
199,2023-06-01,Salary,324.96
434,2024-08-30,Loan Payment,923.1
842,2024-05-15,Salary,551.03
580,2024-10-15,Investment,489.45
540,2024-07-09,Investment,444.94
89,2024-10-19,Salary,465.51
156,2023-07-27,Groceries,559.62
333,2023-12-19,Groceries,640.28
80,2024-07-01,Shopping,231.02
877,2024-03-19,Salary,672.03
583,2024-04-16,Investment,776.89
783,2024-12-07,Investment,343.81
220,2024-01-22,Loan Payment,141.21
995,2023-12-20,Groceries,582.34
308,2024-10-07,Shopping,928.09
797,2023-09-04,Groceries,337.53
821,2025-01-13,Loan Payment,296.02
112,2024-09-22,Shopping,0.74
138,2023-10-19,Salary,304.54
161,2024-05-31,Groceries,520.58
590,2024-12-27,Loan Payment,709.17
892,2025-03-17,Investment,395.74
303,2024-10-11,Groceries,121.14
683,2024-08-10,Groceries,131.14
194,2025-03-17,Shopping,147.18
835,2024-05-27,Investment,388.41
285,2024-02-01,Loan Payment,631.35
813,2024-12-11,Groceries,750.58
818,2024-10-22,Salary,65.56
427,2023-10-02,Salary,148.63
721,2024-07-30,Investment,312.66
691,2023-07-16,Groceries,853.82
772,2023-06-22,Investment,1273.12
216,2023-09-07,Groceries,552.35
281,2024-05-02,Investment,61.21
921,2024-01-12,Loan Payment,393.23
339,2024-08-02,Investment,681.65
632,2023-12-20,Salary,519.32
557,2023-10-10,Investment,787.52
527,2024-08-16,Loan Payment,981.68
178,2025-02-18,Loan Payment,100.1
149,2025-01-26,Salary,468.38
105,2023-09-22,Shopping,810.3
439,2024-06-30,Loan Payment,16.63
686,2024-03-01,Groceries,1033.7
211,2024-09-10,Investment,548.86
643,2023-03-23,Shopping,28.06
931,2023-03-23,Investment,695.22
954,2024-08-21,Groceries,593.85
163,2024-04-08,Groceries,672.13
495,2024-11-01,Investment,759.87
91,2024-09-26,Loan Payment,381.97
821,2023-10-21,Loan Payment,431.23
581,2024-01-16,Investment,102.08
704,2025-03-10,Investment,292.3
30,2024-10-07,Loan Payment,360.58
16,2023-06-05,Salary,877.28
197,2025-01-28,Shopping,339.96
598,2023-10-26,Shopping,569.47
702,2023-04-29,Salary,574.61
928,2023-11-29,Shopping,245.44
992,2024-10-28,Salary,16.4
703,2023-07-08,Salary,473.24
676,2024-03-25,Investment,983.09
400,2024-03-08,Groceries,380.63
248,2023-04-07,Shopping,438.27
710,2024-04-10,Salary,811.79
954,2024-06-15,Salary,726.09
897,2025-02-19,Shopping,657.55
473,2023-03-23,Investment,199.09
114,2024-10-31,Shopping,299.47
173,2024-07-16,Groceries,81.39
605,2024-11-03,Investment,310.1
593,2023-12-27,Groceries,469.88
667,2024-06-13,Loan Payment,365.45
671,2024-07-06,Loan Payment,853.94
828,2024-09-22,Shopping,479.33
420,2023-08-18,Investment,451.51
721,2024-06-04,Shopping,597.24
185,2024-06-17,Salary,650.54
690,2023-03-27,Groceries,289.59
337,2024-06-04,Shopping,190.4
866,2024-07-27,Salary,689.34
533,2024-01-01,Loan Payment,270.24
793,2025-01-05,Groceries,389.05
702,2023-08-22,Investment,570.7
410,2023-10-28,Salary,336.65
664,2023-05-11,Groceries,250.95
532,2024-06-28,Salary,482.11
283,2023-03-30,Loan Payment,478.64
812,2025-01-01,Shopping,206.22
255,2023-10-11,Groceries,496.65
909,2023-06-08,Investment,291.31
609,2023-03-27,Groceries,545.8
290,2023-05-01,Investment,507.82
162,2025-01-03,Shopping,397.41
697,2023-05-09,Loan Payment,281.84
994,2025-02-18,Loan Payment,449.97
605,2025-01-18,Loan Payment,280.74
189,2024-10-26,Investment,390.87
323,2024-09-24,Investment,1027.61
959,2024-08-11,Loan Payment,1048.23
795,2023-04-24,Shopping,220.06
181,2024-01-22,Loan Payment,702.04
469,2024-07-19,Groceries,1036.17
466,2024-03-09,Investment,369.8
413,2023-07-24,Salary,199.7
923,2024-05-09,Investment,809.96
723,2023-08-11,Salary,372.62
598,2024-10-22,Groceries,619.29
999,2024-11-03,Salary,843.07
388,2024-02-10,Loan Payment,531.95
961,2024-05-18,Salary,559.3
658,2023-11-05,Groceries,256.48
393,2024-09-06,Investment,298.28
749,2024-04-10,Shopping,600.95
51,2024-08-12,Salary,96.91
155,2025-03-05,Investment,722.35
849,2024-03-30,Shopping,272.06
904,2025-01-30,Groceries,287.0
766,2024-07-09,Loan Payment,108.41
525,2023-11-01,Salary,338.36
753,2024-11-22,Investment,814.26
229,2023-12-01,Investment,802.72
801,2023-10-30,Investment,3.02
876,2024-08-26,Salary,1059.28
877,2024-12-02,Salary,462.36
812,2023-10-14,Shopping,98.83
106,2024-01-30,Groceries,414.56
977,2024-10-14,Investment,200.82
350,2024-02-07,Loan Payment,365.33
264,2023-03-23,Groceries,378.17
717,2024-04-21,Salary,714.42
100,2024-10-09,Loan Payment,267.38
112,2023-09-13,Investment,264.97
87,2024-09-08,Loan Payment,1078.73
781,2024-11-15,Loan Payment,389.04
238,2023-09-02,Groceries,341.0
542,2024-08-31,Groceries,649.25
839,2024-04-24,Loan Payment,711.13
833,2023-09-15,Groceries,367.04
74,2024-02-03,Salary,421.05
614,2025-02-14,Salary,682.77
288,2023-12-15,Loan Payment,400.44
378,2023-12-19,Investment,197.84
168,2023-11-16,Investment,550.47
971,2023-04-22,Salary,381.49
260,2023-12-27,Loan Payment,592.71
610,2024-08-21,Loan Payment,4.36
1000,2023-08-25,Investment,199.37
793,2024-05-05,Investment,295.94
948,2023-12-26,Groceries,372.99
169,2024-11-03,Investment,496.42
558,2024-03-10,Shopping,438.46
521,2024-02-24,Salary,257.2
502,2025-02-21,Groceries,192.28
802,2025-02-13,Shopping,380.07
704,2024-04-08,Salary,547.14
823,2023-05-20,Salary,122.28
131,2024-09-29,Investment,198.41
516,2023-12-31,Shopping,283.05
536,2024-07-21,Shopping,609.98
778,2024-07-19,Loan Payment,261.28
295,2023-05-27,Shopping,1023.95
435,2024-03-11,Shopping,464.1
997,2024-12-22,Investment,954.28
989,2024-07-06,Loan Payment,680.07
62,2023-11-24,Groceries,604.07
786,2023-10-29,Investment,38.4
254,2024-08-23,Loan Payment,620.43
870,2024-06-26,Loan Payment,714.57
561,2024-06-04,Groceries,381.99
35,2024-01-18,Salary,265.46
519,2024-09-28,Loan Payment,536.4
638,2023-04-11,Shopping,659.58
42,2024-10-06,Loan Payment,328.31
671,2024-09-09,Groceries,232.03
288,2024-04-11,Shopping,489.75
481,2023-07-16,Loan Payment,348.1
205,2024-10-20,Investment,798.68
616,2023-09-19,Loan Payment,641.3
427,2024-05-31,Shopping,235.94
565,2024-02-03,Groceries,363.82
650,2023-04-13,Investment,775.08
925,2024-03-11,Groceries,577.28
187,2023-11-11,Loan Payment,185.41
600,2023-11-22,Investment,758.83
881,2024-05-17,Groceries,250.98
450,2024-03-12,Salary,180.66
876,2024-12-30,Groceries,614.52
198,2024-03-24,Salary,480.53
457,2024-10-09,Investment,752.75
253,2024-04-02,Investment,72.04
573,2024-08-28,Investment,923.2
471,2024-12-09,Shopping,655.78
4,2024-07-24,Loan Payment,315.84
907,2024-05-09,Loan Payment,651.37
630,2024-06-09,Groceries,746.14
30,2023-09-25,Salary,790.55
963,2024-08-06,Loan Payment,530.34
705,2023-08-20,Groceries,734.41
751,2024-06-05,Groceries,515.71
482,2023-07-23,Investment,614.37
171,2023-11-28,Salary,487.82
406,2023-11-27,Groceries,378.41
747,2023-10-29,Salary,646.09
768,2023-07-11,Shopping,864.93
16,2024-05-30,Loan Payment,196.23
349,2023-04-22,Investment,294.56
508,2024-08-26,Groceries,471.72
480,2024-06-13,Shopping,180.87
161,2024-04-29,Salary,752.68
940,2023-04-05,Loan Payment,536.19
12,2025-02-15,Shopping,813.21
542,2023-04-30,Groceries,661.54
39,2024-11-14,Shopping,156.47
939,2024-09-27,Shopping,943.14
337,2024-05-08,Shopping,712.11
249,2024-04-27,Groceries,350.42
786,2025-01-23,Shopping,271.12
871,2024-06-13,Groceries,522.91
942,2023-09-21,Shopping,1032.96
444,2024-04-22,Salary,81.2
419,2023-04-06,Groceries,609.09
995,2024-09-11,Salary,217.28
888,2023-08-15,Salary,999.58
902,2023-07-14,Groceries,459.74
679,2024-04-28,Shopping,288.26
777,2024-08-31,Shopping,562.02
830,2023-07-19,Groceries,616.42
360,2024-03-01,Salary,463.87
209,2024-06-08,Salary,513.22
119,2023-04-20,Groceries,669.03
92,2023-07-17,Shopping,335.95
161,2024-05-20,Loan Payment,20.58
45,2023-09-28,Salary,384.76
998,2024-08-01,Shopping,143.32
25,2024-05-01,Shopping,632.53
714,2024-07-20,Salary,742.78
789,2024-05-05,Groceries,869.7
188,2024-08-28,Groceries,746.04
292,2025-01-29,Salary,359.68
341,2024-03-31,Groceries,493.58
687,2023-12-03,Investment,494.82
39,2025-03-04,Salary,286.93
584,2024-08-09,Shopping,136.77
906,2023-12-24,Shopping,388.7
21,2023-12-08,Salary,709.87
915,2024-10-19,Groceries,444.89
997,2024-02-21,Shopping,601.1
693,2024-04-09,Groceries,65.16
578,2024-07-20,Salary,814.12
635,2024-12-22,Shopping,639.31
905,2024-03-05,Loan Payment,867.28
874,2023-10-15,Groceries,951.93
405,2023-06-08,Salary,421.29
131,2023-04-27,Loan Payment,717.23
582,2025-03-10,Salary,755.78
744,2024-07-19,Loan Payment,323.86
796,2024-10-06,Groceries,687.58
967,2023-09-21,Groceries,586.47
370,2024-03-02,Salary,849.61
903,2024-02-05,Shopping,723.32
164,2024-08-31,Loan Payment,313.24
272,2024-11-22,Loan Payment,14.83
434,2023-07-12,Salary,376.87
474,2024-12-02,Shopping,451.49
895,2023-08-02,Salary,519.02
904,2023-11-08,Investment,519.37
437,2024-10-13,Groceries,861.9
293,2023-12-20,Salary,829.19
937,2023-09-19,Loan Payment,642.79
327,2023-10-07,Salary,7.59
840,2023-04-07,Loan Payment,738.71
927,2024-03-27,Loan Payment,804.62
648,2023-06-09,Salary,148.45
749,2023-11-24,Loan Payment,720.27
7,2024-08-12,Groceries,778.8
515,2024-09-04,Shopping,364.95
687,2023-03-25,Groceries,370.88
513,2023-12-24,Salary,209.01
966,2023-04-06,Groceries,351.41
961,2023-11-01,Shopping,306.92
316,2024-03-13,Salary,178.31
808,2024-02-23,Salary,379.47
989,2023-04-21,Salary,792.19
115,2023-10-15,Investment,355.93
139,2023-10-03,Investment,440.89
324,2024-09-30,Loan Payment,837.03
615,2024-04-16,Loan Payment,703.1
670,2025-03-09,Salary,1.78
366,2023-07-14,Investment,757.38
215,2024-01-01,Investment,386.36
500,2023-08-17,Investment,36.43
93,2024-01-13,Investment,677.52
278,2024-08-30,Groceries,848.51
730,2024-09-07,Salary,556.13
107,2024-11-03,Salary,616.53
71,2024-02-20,Salary,192.09
51,2024-08-22,Groceries,976.83
143,2023-12-17,Shopping,380.74
167,2025-03-17,Investment,84.64
260,2023-08-11,Groceries,302.47
622,2023-11-25,Shopping,843.7
241,2023-04-17,Shopping,1011.74
96,2024-11-23,Groceries,106.94
490,2023-11-04,Shopping,342.47
332,2024-11-21,Loan Payment,452.7
152,2023-10-08,Shopping,26.44
379,2024-07-11,Investment,803.02
866,2023-04-05,Shopping,676.12
836,2023-11-27,Loan Payment,501.96
309,2023-08-18,Groceries,967.37
918,2024-02-10,Loan Payment,797.79
400,2024-12-01,Loan Payment,114.58
5,2025-03-03,Groceries,400.69
537,2023-05-30,Loan Payment,577.67
224,2024-12-23,Investment,180.26
320,2023-05-16,Shopping,636.35
52,2023-08-21,Groceries,131.45
694,2024-02-14,Investment,664.24
1,2024-05-16,Groceries,219.63
423,2023-05-11,Shopping,627.66
837,2023-03-24,Shopping,220.39
961,2025-01-29,Salary,249.27
357,2024-07-20,Salary,599.2
524,2023-05-01,Salary,577.72
866,2023-08-03,Investment,47.19
2,2024-05-07,Shopping,941.12
512,2023-08-09,Groceries,474.54
222,2025-01-10,Shopping,853.72
127,2025-03-01,Salary,67.72
712,2023-09-13,Investment,584.6
105,2023-04-16,Salary,411.11
493,2024-05-04,Shopping,462.0
341,2024-04-11,Investment,334.67
369,2024-05-31,Salary,569.26
848,2023-03-26,Groceries,1044.67
121,2024-11-19,Investment,605.98
824,2023-04-04,Salary,5.49
604,2024-04-02,Salary,525.37
432,2024-02-04,Salary,521.7
218,2024-12-14,Shopping,551.85
460,2023-10-05,Salary,639.81
711,2025-03-15,Loan Payment,967.17
453,2023-12-08,Groceries,668.44
48,2023-05-31,Loan Payment,1155.67
315,2024-06-21,Groceries,656.62
36,2024-07-07,Investment,594.42
403,2025-02-27,Shopping,113.85
39,2023-07-07,Loan Payment,552.89
716,2025-01-23,Investment,194.49
126,2024-07-14,Investment,554.09
49,2025-01-29,Groceries,213.16
637,2023-10-03,Loan Payment,484.55
985,2024-11-13,Loan Payment,612.61
960,2024-07-21,Shopping,4.57
481,2024-08-17,Groceries,1106.11
638,2023-11-17,Shopping,173.15
533,2023-05-03,Investment,659.41
757,2023-06-10,Groceries,85.56
744,2025-01-21,Groceries,60.35
702,2024-09-19,Loan Payment,615.56
791,2025-03-17,Loan Payment,836.21
209,2024-02-16,Salary,501.05
780,2024-09-20,Loan Payment,433.95
631,2023-12-16,Groceries,933.83
422,2023-05-18,Investment,441.95
189,2023-05-29,Groceries,258.05
382,2023-09-28,Salary,362.23
143,2025-02-01,Groceries,862.21
455,2024-09-05,Groceries,684.63
886,2024-06-09,Salary,546.7
212,2023-04-25,Salary,169.5
862,2024-09-16,Shopping,621.14
553,2023-06-04,Shopping,399.47
246,2023-11-01,Investment,90.59
694,2025-02-27,Groceries,86.23
231,2024-03-30,Groceries,251.55
55,2024-02-15,Groceries,705.7
739,2025-01-19,Groceries,706.03
243,2023-11-27,Investment,307.45
190,2025-02-16,Groceries,569.77
276,2024-04-20,Groceries,266.03
409,2024-10-22,Investment,839.54
623,2024-03-15,Investment,633.8
427,2024-11-29,Shopping,163.49
325,2024-03-06,Groceries,172.08
950,2023-05-04,Shopping,378.95
670,2024-08-17,Loan Payment,746.61
249,2024-09-28,Shopping,937.53
78,2024-01-18,Loan Payment,524.41
336,2025-01-19,Groceries,597.88
993,2024-09-16,Loan Payment,773.45
111,2024-09-27,Shopping,410.28
914,2024-07-17,Investment,656.32
799,2024-12-05,Loan Payment,140.24
708,2023-10-24,Loan Payment,634.31
553,2024-11-29,Loan Payment,457.92
845,2024-08-05,Investment,399.35
85,2025-03-18,Loan Payment,875.58
335,2025-03-12,Investment,774.75
596,2024-11-18,Loan Payment,459.07
892,2023-11-25,Groceries,266.51
293,2024-04-29,Loan Payment,983.86
984,2025-01-27,Investment,783.99
759,2024-01-23,Investment,376.54
701,2024-09-11,Investment,285.69
975,2024-11-12,Groceries,1088.95
381,2024-10-09,Shopping,599.8
539,2024-05-12,Shopping,284.64
949,2024-01-20,Salary,738.76
387,2023-08-07,Shopping,894.8
698,2023-06-07,Loan Payment,338.36
369,2024-10-01,Salary,397.18
584,2023-06-17,Shopping,1413.0
288,2024-01-25,Loan Payment,420.24
155,2023-08-18,Shopping,473.4
666,2023-07-06,Loan Payment,822.17
182,2024-11-04,Shopping,388.18
243,2024-11-01,Loan Payment,697.07
408,2024-09-02,Loan Payment,283.3
171,2023-11-07,Loan Payment,593.62
509,2024-04-13,Groceries,757.48
914,2023-05-21,Groceries,36.22
998,2024-12-15,Investment,488.59
33,2023-03-30,Shopping,243.56
868,2024-04-18,Investment,113.05
42,2024-10-04,Salary,1158.83
609,2024-04-03,Investment,189.57
142,2025-01-16,Investment,410.47
606,2023-08-02,Salary,404.37
508,2025-02-18,Groceries,504.43
449,2023-10-13,Investment,597.81
21,2023-12-21,Salary,760.95
265,2023-10-12,Investment,903.65
184,2024-10-05,Shopping,240.04
73,2024-09-20,Salary,448.23
69,2023-09-15,Salary,434.96
875,2024-08-21,Loan Payment,371.46
84,2025-01-06,Investment,602.37
216,2023-10-05,Loan Payment,402.6
169,2025-01-02,Salary,1002.28
904,2023-07-14,Loan Payment,229.72
526,2024-08-20,Salary,733.98
946,2024-12-04,Groceries,170.72
941,2024-04-05,Groceries,142.11
949,2023-06-29,Salary,382.18
308,2024-04-23,Groceries,731.95
735,2024-02-01,Groceries,238.13
751,2024-11-14,Investment,968.53
167,2023-10-05,Loan Payment,288.81
736,2024-04-07,Shopping,99.5
701,2024-06-01,Shopping,288.4
945,2023-12-19,Loan Payment,296.45
693,2023-10-13,Groceries,408.35
